JumlahPendapatan,Income_Per_Capita,Income_Diversity,Dual_Income_Household,Has_Other_Income,Has_Working_Children,Umur,Total_Household_Members,Dependency_Ratio,Year_Index,Poverty_Escape_Status_Based,Poverty_Escape_Income_Based,Poverty_Escape_Combined,Jantina_L,Jantina_P,Jantina_nan,DAERAH_BB,DAERAH_BL,DAERAH_KL,DAERAH_KM,DAERAH_KP,DAERAH_KS,DAERAH_LW,DAERAH_PD,DAERAH_PS,DAERAH_PT,DAERAH_SK,DAERAH_YN,DAERAH_nan,Age_Category_Young,Age_Category_Middle_Age,Age_Category_Mature,Age_Category_Senior,Age_Category_nan,Income_Category_Extreme_Poor,Income_Category_Poor,Income_Category_Low_Income,Income_Category_Above_Threshold,Income_Category_nan,JumlahPendapatan_scaled,Income_Per_Capita_scaled,Umur_scaled,Total_Household_Members_scaled,Dependency_Ratio_scaled
150.0,150.0,0,0,0,0,30,1,0.0,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,-1.2746530241851015,-0.7322836191840787,-1.8706212295161382,-1.0326576622416834,-0.9713416670164832
700.0,175.0,0,0,0,0,46,4,3.0,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,-0.1002619788581315,-0.5980220615353111,-0.7756167079610636,0.5473786220548151,0.702450183876701
400.0,200.0,0,0,0,0,78,2,1.0,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.7408389126728424,-0.4637605038865436,1.4143923351490855,-0.5059789008095172,-0.41341105005208845
300.0,300.0,0,0,0,0,76,1,0.0,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,0.07328572670852647,1.2775167699547012,-1.0326576622416834,-0.9713416670164832
1700.0,425.0,1,1,0,0,48,4,1.5,2,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,2.034994467190905,0.7445935149523641,-0.6387411427666793,0.5473786220548151,-0.13444574156989106
1550.0,387.5,1,0,0,1,56,4,1.5,2,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1.7147060002835495,0.5432011784792128,-0.091238881989142,0.5473786220548151,-0.13444574156989106
300.0,150.0,0,0,0,0,79,2,1.0,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,-0.7322836191840787,1.4828301177462777,-0.5059789008095172,-0.41341105005208845
1450.0,241.66666666666666,1,0,1,0,42,6,5.0,2,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1.5011803556786458,-0.2399912411385978,-1.0493678383498322,1.6007361449191475,1.8183114178054907
1000.0,200.0,2,1,1,0,48,5,2.0,2,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.5403149549565794,-0.4637605038865436,-0.6387411427666793,1.0740573834869813,0.1445195669123063
600.0,300.0,1,0,0,1,58,2,0.5,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,-0.3137876234630351,0.07328572670852647,0.04563668320524232,-0.5059789008095172,-0.6923763585342858
300.0,300.0,1,0,0,1,62,1,0.0,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,0.07328572670852647,0.31938781359401097,-1.0326576622416834,-0.9713416670164832
800.0,160.0,0,0,0,0,37,5,4.0,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0.11326366574677214,-0.6785789961245716,-1.3915567513357932,1.0740573834869813,1.260380800841096
1105.0,368.3333333333333,2,0,1,1,59,3,1.0,2,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.7645168817917283,0.4402673176151576,0.11407446580243448,0.020699860622648922,-0.41341105005208845
300.0,300.0,1,0,1,0,62,1,0.0,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,0.07328572670852647,0.31938781359401097,-1.0326576622416834,-0.9713416670164832
200.0,200.0,0,0,0,0,74,1,0.0,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-1.1678902018826496,-0.4637605038865436,1.140641204760317,-1.0326576622416834,-0.9713416670164832
150.0,150.0,0,0,0,0,83,1,0.0,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-1.2746530241851015,-0.7322836191840787,1.7565812481350465,-1.0326576622416834,-0.9713416670164832
1200.0,1200.0,3,1,1,1,67,1,0.0,2,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.9673662441663867,4.906701802064157,0.6615767265799718,-1.0326576622416834,-0.9713416670164832
400.0,200.0,0,0,0,0,67,2,1.0,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,-0.7408389126728424,-0.4637605038865436,0.6615767265799718,-0.5059789008095172,-0.41341105005208845
716.0,179.0,0,0,0,0,54,4,3.0,2,1,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.06609787572134691,-0.5765402123115083,-0.22811444718352633,0.5473786220548151,0.702450183876701
2270.0,454.0,2,1,1,0,55,5,2.0,2,0,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.2520906414388557,0.9003369218249344,-0.15967666458633417,1.0740573834869813,0.1445195669123063
500.0,250.0,0,0,0,0,89,2,1.0,2,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.5273132680679388,-0.19523738858900858,2.1672079437181995,-0.5059789008095172,-0.41341105005208845
700.0,700.0,1,0,0,1,72,1,0.0,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.1002619788581315,2.2214706490888068,1.0037656395659327,-1.0326576622416834,-0.9713416670164832
1600.0,400.0,0,0,0,0,61,4,3.0,2,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.8214688225860012,0.6103319573035966,0.2509500309968188,0.5473786220548151,0.702450183876701
120.0,120.0,0,0,0,0,70,1,0.0,2,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.3387107175665727,-0.8933974883625997,0.8668900743715483,-1.0326576622416834,-0.9713416670164832
150.0,150.0,0,0,0,0,72,1,0.0,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.2746530241851015,-0.7322836191840787,1.0037656395659327,-1.0326576622416834,-0.9713416670164832
700.0,175.0,0,0,0,0,44,4,3.0,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.1002619788581315,-0.5980220615353111,-0.9124922731554479,0.5473786220548151,0.702450183876701
200.0,200.0,0,0,0,0,68,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.1678902018826496,-0.4637605038865436,0.7300145091771639,-1.0326576622416834,-0.9713416670164832
400.0,200.0,0,0,0,0,68,2,1.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.7408389126728424,-0.4637605038865436,0.7300145091771639,-0.5059789008095172,-0.41341105005208845
1000.0,1000.0,1,1,0,0,58,1,0.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.5403149549565794,3.832609340874017,0.04563668320524232,-1.0326576622416834,-0.9713416670164832
1000.0,250.0,1,0,1,0,58,4,3.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.5403149549565794,-0.19523738858900858,0.04563668320524232,0.5473786220548151,0.702450183876701
400.0,400.0,0,0,0,0,55,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.7408389126728424,0.6103319573035966,-0.15967666458633417,-1.0326576622416834,-0.9713416670164832
100.0,100.0,1,0,1,0,82,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.3814158464875532,-1.0008067344816138,1.6881434655378542,-1.0326576622416834,-0.9713416670164832
300.0,150.0,0,0,0,0,71,2,1.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,-0.7322836191840787,0.9353278569687404,-0.5059789008095172,-0.41341105005208845
300.0,300.0,0,0,0,0,75,1,0.0,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,0.07328572670852647,1.209078987357509,-1.0326576622416834,-0.9713416670164832
1400.0,350.0,1,1,0,0,44,4,1.5,2,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.394417533376194,0.34180884200606154,-0.9124922731554479,0.5473786220548151,-0.13444574156989106
300.0,300.0,0,0,0,0,71,1,0.0,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,0.07328572670852647,0.9353278569687404,-1.0326576622416834,-0.9713416670164832
500.0,250.0,0,0,0,0,62,2,1.0,2,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.5273132680679388,-0.19523738858900858,0.31938781359401097,-0.5059789008095172,-0.41341105005208845
1550.0,310.0,0,0,0,0,47,5,4.0,2,1,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.7147060002835495,0.12699034976803347,-0.7071789253638715,1.0740573834869813,1.260380800841096
400.0,133.33333333333334,1,0,1,0,65,3,2.0,2,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.7408389126728424,-0.821791324283257,0.5247011613855874,0.020699860622648922,0.1445195669123063
1200.0,240.0,0,0,0,0,35,5,4.0,2,1,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.9673662441663867,-0.2489420116485156,-1.5284323165301774,1.0740573834869813,1.260380800841096
250.0,125.0,1,0,1,0,84,2,1.0,2,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.0611273795801979,-0.8665451768328462,1.8250190307322385,-0.5059789008095172,-0.41341105005208845
300.0,300.0,1,0,0,1,79,1,0.0,2,1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,0.07328572670852647,1.4828301177462777,-1.0326576622416834,-0.9713416670164832
480.0,480.0,0,0,0,0,70,1,0.0,2,1,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.5700183969889195,1.0399689417796527,0.8668900743715483,-1.0326576622416834,-0.9713416670164832
300.0,150.0,0,0,0,0,75,2,1.0,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,-0.7322836191840787,1.209078987357509,-0.5059789008095172,-0.41341105005208845
200.0,200.0,0,0,0,0,85,1,0.0,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.1678902018826496,-0.4637605038865436,1.8934568133294307,-1.0326576622416834,-0.9713416670164832
1500.0,375.0,0,0,0,0,38,4,3.0,2,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.6079431779810975,0.47607039965482906,-1.323118968738601,0.5473786220548151,0.702450183876701
700.0,175.0,0,0,0,0,40,4,3.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.1002619788581315,-0.5980220615353111,-1.1862434035442166,0.5473786220548151,0.702450183876701
700.0,116.66666666666667,0,0,0,0,46,6,5.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.1002619788581315,-0.9112990293824352,-0.7756167079610636,1.6007361449191475,1.8183114178054907
500.0,166.66666666666666,0,0,0,0,40,3,2.0,2,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.5273132680679388,-0.6427759140849004,-1.1862434035442166,0.020699860622648922,0.1445195669123063
200.0,200.0,0,0,0,0,77,1,0.0,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.1678902018826496,-0.4637605038865436,1.3459545525518934,-1.0326576622416834,-0.9713416670164832
250.0,250.0,0,0,0,0,72,1,0.0,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.0611273795801979,-0.19523738858900858,1.0037656395659327,-1.0326576622416834,-0.9713416670164832
511.51,255.755,1,0,1,0,55,2,1.0,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.5027364663739143,-0.1643303780182623,-0.15967666458633417,-0.5059789008095172,-0.41341105005208845
1000.0,333.3333333333333,0,0,0,0,39,3,2.0,2,1,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.5403149549565794,0.25230113690688305,-1.2546811861414087,0.020699860622648922,0.1445195669123063
900.0,300.0,1,0,1,0,61,3,2.0,2,1,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.3267893103516758,0.07328572670852647,0.2509500309968188,0.020699860622648922,0.1445195669123063
1200.0,300.0,0,0,0,0,56,4,3.0,2,1,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.9673662441663867,0.07328572670852647,-0.091238881989142,0.5473786220548151,0.702450183876701
650.0,162.5,1,0,0,1,67,4,1.5,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.2070248011605833,-0.6651528403596949,0.6615767265799718,0.5473786220548151,-0.13444574156989106
631.66,315.83,0,0,0,0,45,2,1.0,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.2461854043811227,0.15830014501172598,-0.8440544905582558,-0.5059789008095172,-0.41341105005208845
625.0,208.33333333333334,0,0,0,0,76,3,2.0,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.2604062123118092,-0.4190066513369544,1.2775167699547012,0.020699860622648922,0.1445195669123063
500.0,500.0,0,0,0,0,35,1,0.0,2,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.5273132680679388,1.1473781878986666,-1.5284323165301774,-1.0326576622416834,-0.9713416670164832
250.0,250.0,0,0,0,0,90,1,0.0,2,1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.0611273795801979,-0.19523738858900858,2.2356457263153917,-1.0326576622416834,-0.9713416670164832
600.0,600.0,1,0,0,1,61,1,0.0,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.3137876234630351,1.6844244184937367,0.2509500309968188,-1.0326576622416834,-0.9713416670164832
1250.0,416.6666666666667,0,0,0,0,52,3,2.0,2,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.0741290664688385,0.6998396624027751,-0.3649900123779106,0.020699860622648922,0.1445195669123063
750.0,375.0,0,0,0,0,75,2,1.0,2,1,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.0065008434443203245,0.47607039965482906,1.209078987357509,-0.5059789008095172,-0.41341105005208845
500.0,250.0,0,0,0,0,83,2,1.0,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.5273132680679388,-0.19523738858900858,1.7565812481350465,-0.5059789008095172,-0.41341105005208845
400.0,133.33333333333334,0,0,0,0,54,3,2.0,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.7408389126728424,-0.821791324283257,-0.22811444718352633,0.020699860622648922,0.1445195669123063
1400.0,280.0,1,1,0,0,56,5,2.0,2,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.394417533376194,-0.03412351941048755,-0.091238881989142,1.0740573834869813,0.1445195669123063
450.0,450.0,0,0,0,0,81,1,0.0,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.6340760903703906,0.8788550726011316,1.619705682940662,-1.0326576622416834,-0.9713416670164832
700.0,350.0,0,0,0,0,68,2,1.0,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.1002619788581315,0.34180884200606154,0.7300145091771639,-0.5059789008095172,-0.41341105005208845
400.0,133.33333333333334,0,0,0,0,38,3,2.0,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.7408389126728424,-0.821791324283257,-1.323118968738601,0.020699860622648922,0.1445195669123063
500.0,250.0,0,0,0,0,80,2,1.0,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.5273132680679388,-0.19523738858900858,1.55126790034347,-0.5059789008095172,-0.41341105005208845
924.0,184.8,0,0,0,0,40,5,4.0,2,1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.37803546505685265,-0.5453915309369942,-1.1862434035442166,1.0740573834869813,1.260380800841096
1300.0,433.3333333333333,1,0,0,1,43,3,1.0,2,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.1808918887712903,0.7893473675019531,-0.9809300557526401,0.020699860622648922,-0.41341105005208845
1400.0,280.0,1,1,0,0,51,5,2.0,2,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.394417533376194,-0.03412351941048755,-0.4334277949751028,1.0740573834869813,0.1445195669123063
700.0,175.0,1,1,0,0,41,4,1.5,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.1002619788581315,-0.5980220615353111,-1.1178056209470244,0.5473786220548151,-0.13444574156989106
1705.74,852.87,1,0,0,1,52,2,0.5,2,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.0472508391912263,3.0424532217994904,-0.3649900123779106,-0.5059789008095172,-0.6923763585342858
150.0,75.0,0,0,0,0,69,2,1.0,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.2746530241851015,-1.1350682921303812,0.7984522917743561,-0.5059789008095172,-0.41341105005208845
1300.0,1300.0,1,0,0,1,63,1,0.0,2,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.1808918887712903,5.443748032659228,0.3878255961912031,-1.0326576622416834,-0.9713416670164832
100.0,100.0,0,0,0,0,54,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-1.3814158464875532,-1.0008067344816138,-0.22811444718352633,-1.0326576622416834,-0.9713416670164832
800.0,400.0,0,0,0,0,44,2,1.0,2,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.11326366574677214,0.6103319573035966,-0.9124922731554479,-0.5059789008095172,-0.41341105005208845
800.0,800.0,1,0,1,0,60,1,0.0,2,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.11326366574677214,2.758516879683877,0.18251224839962665,-1.0326576622416834,-0.9713416670164832
450.0,450.0,0,0,0,0,57,1,0.0,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.6340760903703906,0.8788550726011316,-0.022801099391949842,-1.0326576622416834,-0.9713416670164832
1000.0,200.0,0,0,0,0,51,5,4.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.5403149549565794,-0.4637605038865436,-0.4334277949751028,1.0740573834869813,1.260380800841096
1000.0,166.66666666666666,0,0,0,0,38,6,5.0,2,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.5403149549565794,-0.6427759140849004,-1.323118968738601,1.6007361449191475,1.8183114178054907
850.0,283.3333333333333,0,0,0,0,52,3,2.0,2,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.22002648804922395,-0.01622197839065198,-0.3649900123779106,0.020699860622648922,0.1445195669123063
1100.0,157.14285714285714,0,0,0,0,48,7,6.0,2,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.7538405995614831,-0.6939231741415737,-0.6387411427666793,2.127414906351314,2.376242034769885
1000.0,250.0,0,0,0,0,62,4,3.0,2,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.5403149549565794,-0.19523738858900858,0.31938781359401097,0.5473786220548151,0.702450183876701
1000.0,500.0,1,0,0,1,50,2,0.5,2,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.5403149549565794,1.1473781878986666,-0.501865577572295,-0.5059789008095172,-0.6923763585342858
300.0,300.0,0,0,0,0,56,1,0.0,2,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.954364557277746,0.07328572670852647,-0.091238881989142,-1.0326576622416834,-0.9713416670164832
1500.0,300.0,0,0,0,0,39,5,4.0,2,1,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.6079431779810975,0.07328572670852647,-1.2546811861414087,1.0740573834869813,1.260380800841096
910.0,455.0,1,0,1,0,73,2,1.0,2,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.34814187481216613,0.9057073841308851,1.0722034221631247,-0.5059789008095172,-0.41341105005208845
900.0,180.0,0,0,0,0,39,5,4.0,2,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.3267893103516758,-0.5711697500055577,-1.2546811861414087,1.0740573834869813,1.260380800841096
1000.0,200.0,0,0,0,0,49,5,4.0,2,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.5403149549565794,-0.4637605038865436,-0.5703033601694871,1.0740573834869813,1.260380800841096
700.0,350.0,2,1,1,0,70,2,0.5,2,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.1002619788581315,0.34180884200606154,0.8668900743715483,-0.5059789008095172,-0.6923763585342858
300.0,300.0,0,0,0,0,71,1,0.0,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.954364557277746,0.07328572670852647,0.9353278569687404,-1.0326576622416834,-0.9713416670164832
400.0,200.0,0,0,0,0,59,2,1.0,2,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.7408389126728424,-0.4637605038865436,0.11407446580243448,-0.5059789008095172,-0.41341105005208845
1000.0,142.85714285714286,0,0,0,0,41,7,6.0,2,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.5403149549565794,-0.7706440642265837,-1.1178056209470244,2.127414906351314,2.376242034769885
708.33,236.11,1,0,1,0,40,3,2.0,2,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.08247529266254293,-0.2698331100186637,-1.1862434035442166,0.020699860622648922,0.1445195669123063
50.0,50.0,0,0,0,0,56,1,0.0,2,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-1.4881786687900052,-1.2693298497791488,-0.091238881989142,-1.0326576622416834,-0.9713416670164832
50.0,50.0,0,0,0,0,34,1,0.0,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.4881786687900052,-1.2693298497791488,-1.5968700991273697,-1.0326576622416834,-0.9713416670164832
550.0,275.0,0,0,0,0,44,2,1.0,2,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.42055044576548695,-0.06097583094024105,-0.9124922731554479,-0.5059789008095172,-0.41341105005208845
500.0,166.66666666666666,0,0,0,0,75,3,2.0,2,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.5273132680679388,-0.6427759140849004,1.209078987357509,0.020699860622648922,0.1445195669123063
400.0,200.0,0,0,0,0,68,2,1.0,2,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.7408389126728424,-0.4637605038865436,0.7300145091771639,-0.5059789008095172,-0.41341105005208845
